Order_ID,Customer_Age,Category,Revenue,Quantity,Purchase_Month
ORD107412,39,Sports,237.5,2,Aug
ORD107413,25,Clothing,177.08,3,Oct
ORD107414,45,Sports,237.49,2,Dec
ORD107415,20,Electronics,346.25,3,Nov
ORD107416,57,Clothing,225.1,2,Feb
ORD107417,29,Clothing,362.2,3,Jun
ORD107418,20,Home & Kitchen,479.96,3,Mar
ORD107419,49,Electronics,499.55,1,Oct
ORD107420,41,Books,455.07,4,Sep
ORD107421,30,Books,248.64,3,Nov
ORD107422,49,Books,160.67,5,Mar
ORD107423,51,Sports,353.34,5,Oct
ORD107424,53,Books,85.0,2,Oct
ORD107425,26,Sports,128.26,5,Oct
ORD107426,60,Clothing,481.26,4,May
ORD107427,43,Sports,212.26,1,Oct
ORD107428,55,Clothing,112.0,3,Jul
ORD107429,27,Books,349.64,1,Apr
ORD107430,19,Clothing,87.92,4,May
ORD107431,54,Home & Kitchen,272.91,1,Feb
ORD107432,44,Electronics,90.22,3,Oct
ORD107433,55,Electronics,323.98,2,Feb
ORD107434,29,Home & Kitchen,170.69,2,Feb
ORD107435,28,Books,185.38,2,Jul
ORD107436,61,Sports,463.34,5,Jan
ORD107437,39,Electronics,176.08,1,Dec
ORD107438,31,Clothing,293.42,4,May
ORD107439,28,Clothing,469.43,3,Jun
ORD107440,19,Books,50.22,3,Sep
ORD107441,60,Clothing,398.59,5,Sep
ORD107442,41,Clothing,174.2,4,Oct
ORD107443,58,Books,209.32,5,Feb
ORD107444,46,Electronics,157.61,5,Jul
ORD107445,63,Sports,15.77,3,Nov
ORD107446,57,Home & Kitchen,270.96,4,Jul
ORD107447,52,Books,468.4,3,Aug
ORD107448,45,Sports,485.33,2,Mar
ORD107449,33,Books,468.52,4,Feb
ORD107450,37,Electronics,298.43,4,Mar
ORD107451,36,Clothing,289.31,4,Sep
ORD107452,32,Clothing,466.76,3,Apr
ORD107453,18,Home & Kitchen,244.09,2,Nov
ORD107454,24,Clothing,224.12,5,Dec
ORD107455,54,Electronics,226.32,5,Mar
ORD107456,53,Sports,419.58,5,Sep
ORD107457,61,Home & Kitchen,480.74,4,Mar
ORD107458,33,Sports,271.87,3,Oct
ORD107459,23,Clothing,378.57,2,Dec
ORD107460,20,Home & Kitchen,59.72,1,Jun
ORD107461,44,Sports,309.9,2,Jun
ORD107462,46,Sports,46.15,5,Aug
ORD107463,48,Electronics,496.67,5,Jul
ORD107464,51,Sports,389.35,1,Oct
ORD107465,25,Clothing,190.61,1,Dec
ORD107466,52,Electronics,17.26,5,Oct
ORD107467,18,Home & Kitchen,393.74,5,Mar
ORD107468,46,Home & Kitchen,495.81,1,Dec
ORD107469,55,Books,167.05,5,Jul
ORD107470,48,Home & Kitchen,112.54,1,Feb
ORD107471,22,Home & Kitchen,225.75,4,Dec
ORD107472,51,Home & Kitchen,473.31,5,Apr
ORD107473,58,Electronics,410.43,5,Jan
ORD107474,20,Electronics,422.14,4,Jun
ORD107475,35,Sports,331.54,1,Feb
ORD107476,39,Clothing,327.59,1,Mar
ORD107477,43,Sports,133.19,1,Jan
ORD107478,58,Books,292.2,3,Jun
ORD107479,29,Books,226.94,3,Feb
ORD107480,48,Electronics,365.1,3,May
ORD107481,43,Clothing,481.77,4,May
ORD107482,28,Home & Kitchen,239.57,4,Jan
ORD107483,34,Books,465.92,3,Dec
ORD107484,53,Clothing,190.5,3,May
ORD107485,28,Books,359.6,5,Apr
ORD107486,51,Clothing,372.64,3,Dec
ORD107487,37,Electronics,428.99,2,Apr
ORD107488,56,Sports,387.27,4,Feb
ORD107489,28,Electronics,181.56,2,Mar
ORD107490,34,Books,484.13,4,Oct
ORD107491,50,Books,97.78,3,Jul
ORD107492,21,Home & Kitchen,269.21,1,Jan
ORD107493,29,Clothing,328.2,1,Sep
ORD107494,53,Books,17.67,1,Dec
ORD107495,59,Books,92.67,1,Oct
ORD107496,59,Home & Kitchen,415.81,1,Jul
ORD107497,37,Electronics,147.5,3,Jun
ORD107498,52,Home & Kitchen,370.4,3,Aug
ORD107499,63,Home & Kitchen,59.77,3,Feb
ORD107500,52,Home & Kitchen,264.95,4,Aug
ORD107501,44,Books,268.93,5,Mar
ORD107502,35,Electronics,300.92,4,Aug
ORD107503,28,Home & Kitchen,410.8,4,May
ORD107504,57,Sports,296.14,3,Sep
ORD107505,38,Home & Kitchen,36.51,2,Sep
ORD107506,27,Books,27.66,3,May
ORD107507,62,Books,332.12,3,Jul
ORD107508,47,Sports,311.47,2,Aug
ORD107509,45,Home & Kitchen,258.63,5,Aug
ORD107510,46,Clothing,251.55,3,Mar
ORD107511,26,Books,177.5,2,Oct
ORD107512,34,Clothing,272.9,5,Nov
ORD107513,28,Clothing,73.91,1,Feb
ORD107514,47,Electronics,484.01,1,Jul
ORD107515,56,Electronics,77.2,4,Jan
ORD107516,63,Sports,53.27,4,Jul
ORD107517,62,Clothing,182.91,1,Dec
ORD107518,43,Electronics,133.28,1,Jan
ORD107519,41,Books,176.82,4,Jun
ORD107520,39,Clothing,363.32,3,Apr
ORD107521,30,Clothing,194.73,5,Apr
ORD107522,37,Clothing,416.52,2,Dec
ORD107523,42,Home & Kitchen,51.86,2,May
ORD107524,22,Books,378.21,1,Mar
ORD107525,54,Books,13.54,2,Aug
ORD107526,44,Clothing,478.43,5,Nov
ORD107527,42,Clothing,151.06,2,Dec
ORD107528,46,Sports,241.24,1,Aug
ORD107529,51,Electronics,346.66,4,Feb
ORD107530,38,Clothing,362.8,2,Jan
ORD107531,64,Electronics,214.74,1,Jul
ORD107532,25,Clothing,29.67,4,Mar
ORD107533,65,Books,124.8,4,Dec
ORD107534,29,Home & Kitchen,328.75,3,Nov
ORD107535,64,Clothing,217.62,3,May
ORD107536,58,Home & Kitchen,196.77,3,Apr
ORD107537,21,Sports,19.32,1,Mar
ORD107538,48,Books,382.5,4,Nov
ORD107539,22,Clothing,94.86,1,Jul
ORD107540,51,Sports,107.56,4,Apr
ORD107541,36,Books,121.83,2,Jun
ORD107542,28,Sports,222.68,4,Jun
ORD107543,61,Clothing,458.0,2,Mar
ORD107544,20,Sports,184.22,5,May
ORD107545,25,Clothing,21.05,2,Dec
ORD107546,36,Sports,163.99,1,Aug
ORD107547,35,Home & Kitchen,434.89,4,Apr
ORD107548,29,Books,39.61,2,Oct
ORD107549,45,Clothing,252.13,3,Jan
ORD107550,31,Clothing,131.15,2,Feb
ORD107551,37,Home & Kitchen,70.12,4,Sep
ORD107552,65,Sports,239.14,1,Jul
ORD107553,27,Books,11.03,2,Oct
ORD107554,18,Clothing,291.7,5,Feb
ORD107555,41,Sports,346.25,4,Jul
ORD107556,49,Clothing,182.05,2,Feb
ORD107557,24,Sports,40.67,3,Sep
ORD107558,22,Sports,430.24,1,May
ORD107559,29,Home & Kitchen,336.37,4,Jun
ORD107560,47,Home & Kitchen,33.8,3,Dec
ORD107561,47,Clothing,144.76,5,Sep
ORD107562,23,Clothing,247.98,1,Apr
ORD107563,55,Clothing,181.79,1,Apr
ORD107564,25,Clothing,336.8,1,Oct
ORD107565,36,Books,64.35,2,Dec
ORD107566,31,Electronics,390.27,3,Mar
ORD107567,48,Home & Kitchen,489.17,5,Aug
ORD107568,35,Books,236.04,5,May
ORD107569,43,Home & Kitchen,258.26,1,Aug
ORD107570,21,Electronics,487.08,4,Feb
ORD107571,41,Clothing,148.18,4,Jul
ORD107572,18,Home & Kitchen,436.72,2,Apr
ORD107573,22,Home & Kitchen,56.98,5,Apr
ORD107574,35,Sports,476.75,1,Apr
ORD107575,40,Clothing,230.11,1,Jun
ORD107576,49,Books,384.45,3,Mar
ORD107577,34,Home & Kitchen,197.94,3,Jun
ORD107578,45,Sports,486.29,2,May
ORD107579,56,Books,403.28,4,Feb
ORD107580,45,Books,496.11,5,Jan
ORD107581,38,Books,392.75,5,Jan
ORD107582,27,Home & Kitchen,153.6,3,Mar
ORD107583,30,Electronics,387.51,5,Jul
ORD107584,41,Books,271.09,2,Oct
ORD107585,44,Clothing,359.19,2,Mar
ORD107586,57,Electronics,454.44,1,Jul
ORD107587,35,Books,297.6,2,Jan
ORD107588,63,Sports,112.98,4,Sep
ORD107589,49,Clothing,80.08,3,Jan
ORD107590,61,Electronics,142.26,3,Sep
ORD107591,29,Books,291.36,5,Jul
ORD107592,36,Clothing,114.69,1,May
ORD107593,51,Electronics,473.58,5,Oct
ORD107594,58,Books,70.39,2,Aug
ORD107595,64,Books,432.74,5,Dec
ORD107596,61,Books,248.39,2,Sep
ORD107597,34,Sports,298.08,2,Aug
ORD107598,50,Sports,315.2,2,Aug
ORD107599,43,Electronics,363.87,4,Apr
ORD107600,49,Electronics,279.03,2,Aug
ORD107601,64,Home & Kitchen,327.57,1,Jun
ORD107602,63,Sports,174.99,3,May
ORD107603,49,Clothing,204.53,5,Jun
ORD107604,22,Books,94.18,1,Mar
ORD107605,21,Books,198.17,3,Jun
ORD107606,48,Sports,119.93,5,Jan
ORD107607,63,Home & Kitchen,418.99,3,Jul
ORD107608,55,Home & Kitchen,287.38,5,Sep
ORD107609,34,Sports,19.44,5,Aug
ORD107610,63,Books,343.36,4,Oct
ORD107611,29,Electronics,313.77,1,Oct
ORD107612,26,Home & Kitchen,71.65,4,Sep
ORD107613,50,Sports,479.23,4,Aug
ORD107614,59,Home & Kitchen,303.3,4,Nov
ORD107615,38,Clothing,426.79,4,May
ORD107616,40,Books,410.61,5,Nov
ORD107617,65,Clothing,119.59,3,May
ORD107618,46,Books,13.42,3,Nov
ORD107619,38,Electronics,105.84,3,Oct
ORD107620,41,Home & Kitchen,480.84,1,Sep
ORD107621,56,Clothing,12.82,1,Aug
ORD107622,33,Home & Kitchen,366.77,3,Jun
ORD107623,50,Sports,418.22,5,Jul
ORD107624,25,Books,497.09,5,Dec
ORD107625,44,Electronics,458.93,2,Feb
ORD107626,46,Clothing,37.99,4,Apr
ORD107627,31,Home & Kitchen,457.5,3,Dec
ORD107628,60,Electronics,252.87,2,Jul
ORD107629,45,Home & Kitchen,263.88,5,Mar
ORD107630,38,Electronics,412.2,5,Jan
ORD107631,35,Books,344.92,4,Feb
ORD107632,34,Sports,344.77,3,Feb
ORD107633,52,Home & Kitchen,181.45,5,Mar
ORD107634,46,Sports,76.43,4,Nov
ORD107635,43,Home & Kitchen,149.07,3,Nov
ORD107636,56,Sports,49.46,3,Oct
ORD107637,20,Electronics,64.91,2,Jun
ORD107638,37,Electronics,123.53,3,Jul
ORD107639,61,Home & Kitchen,402.03,4,Dec
ORD107640,18,Sports,15.36,4,Apr
ORD107641,34,Home & Kitchen,386.38,3,Apr
ORD107642,49,Sports,211.59,2,Nov
ORD107643,21,Sports,70.5,4,Jul
ORD107644,35,Clothing,12.01,1,Jun
ORD107645,38,Books,376.8,3,Dec
ORD107646,54,Clothing,178.8,1,Jun
ORD107647,58,Electronics,167.77,5,Aug
ORD107648,47,Clothing,209.72,1,Mar
ORD107649,23,Home & Kitchen,107.57,3,Jul
ORD107650,48,Sports,139.49,5,Nov
ORD107651,37,Sports,256.89,4,Jul
ORD107652,44,Books,411.08,3,Feb
ORD107653,48,Clothing,60.64,3,Sep
ORD107654,50,Clothing,166.63,3,Apr
ORD107655,29,Clothing,115.64,4,Feb
ORD107656,60,Books,426.74,1,Jan
ORD107657,39,Books,337.89,2,Apr
ORD107658,44,Home & Kitchen,212.9,4,Jun
ORD107659,21,Electronics,193.82,3,Mar
ORD107660,47,Books,270.91,4,Apr
ORD107661,30,Sports,51.91,1,Jun
ORD107662,18,Clothing,92.64,4,Feb
ORD107663,59,Electronics,140.5,4,Sep
ORD107664,57,Home & Kitchen,188.29,5,Aug
ORD107665,20,Books,223.89,3,May
ORD107666,61,Electronics,261.7,5,Mar
ORD107667,41,Electronics,55.76,3,Jan
ORD107668,45,Home & Kitchen,232.3,5,May
ORD107669,26,Sports,168.93,2,Jul
ORD107670,49,Books,463.99,5,Sep
ORD107671,23,Sports,142.76,1,Jul
ORD107672,25,Sports,187.64,3,Jan
ORD107673,31,Clothing,452.02,5,Aug
ORD107674,65,Clothing,234.51,3,Jan
ORD107675,45,Books,318.46,3,Jul
ORD107676,36,Electronics,223.0,5,Feb
ORD107677,28,Electronics,467.03,3,Feb
ORD107678,29,Books,293.88,4,Feb
ORD107679,43,Sports,396.41,3,Jan
ORD107680,35,Sports,184.87,2,Jun
ORD107681,55,Books,277.42,3,Apr
ORD107682,26,Electronics,372.25,4,May
ORD107683,46,Books,133.0,3,Aug
ORD107684,37,Home & Kitchen,323.17,1,Mar
ORD107685,40,Books,300.82,3,Nov
ORD107686,27,Clothing,97.08,5,Sep
ORD107687,49,Books,390.62,5,Feb
ORD107688,44,Sports,51.57,3,Feb
ORD107689,26,Sports,255.96,3,Aug
ORD107690,23,Electronics,296.38,2,Oct
ORD107691,42,Sports,161.17,1,Jul
ORD107692,55,Sports,160.91,2,Sep
ORD107693,40,Home & Kitchen,368.08,2,May
ORD107694,22,Books,155.17,2,Dec
ORD107695,39,Clothing,383.61,1,Jun
ORD107696,34,Clothing,326.98,1,Sep
ORD107697,32,Electronics,315.76,3,Aug
ORD107698,45,Sports,269.78,5,Oct
ORD107699,53,Books,301.55,2,Apr
ORD107700,42,Sports,381.51,2,Oct
ORD107701,49,Sports,152.23,2,Jan
ORD107702,34,Sports,291.85,3,Apr
ORD107703,32,Books,82.43,4,Jun
ORD107704,33,Books,445.35,4,Mar
ORD107705,33,Electronics,121.29,4,Nov
ORD107706,30,Books,408.97,2,Oct
ORD107707,30,Books,260.05,1,Jan
ORD107708,34,Books,46.63,3,May
ORD107709,53,Home & Kitchen,331.33,3,Mar
ORD107710,39,Electronics,89.02,1,Jun
ORD107711,45,Sports,233.05,5,Apr
ORD107712,62,Books,344.46,1,Oct
ORD107713,48,Books,484.82,2,Sep
ORD107714,55,Sports,74.95,4,Aug
ORD107715,50,Sports,193.4,4,Nov
ORD107716,30,Clothing,455.35,1,Jul
ORD107717,47,Sports,449.5,3,Dec
ORD107718,42,Home & Kitchen,281.01,4,Sep
ORD107719,31,Electronics,298.76,3,Feb
ORD107720,38,Books,97.74,3,May
ORD107721,33,Home & Kitchen,357.79,4,Jul
ORD107722,33,Home & Kitchen,269.77,4,Mar
ORD107723,62,Sports,462.36,1,Sep
ORD107724,29,Electronics,47.58,2,Jun
ORD107725,23,Sports,141.34,3,Mar
ORD107726,29,Books,361.81,4,Dec
ORD107727,62,Books,341.04,5,Jun
ORD107728,34,Electronics,445.21,3,Feb
ORD107729,57,Sports,492.94,4,Oct
ORD107730,59,Home & Kitchen,180.45,4,Jul
ORD107731,45,Clothing,20.72,3,Jun
ORD107732,48,Sports,423.02,4,Apr
ORD107733,36,Books,370.79,3,Feb
ORD107734,51,Electronics,382.65,3,Apr
ORD107735,51,Electronics,39.4,5,Nov
ORD107736,52,Sports,22.75,3,Feb
ORD107737,44,Electronics,494.45,3,May
ORD107738,65,Books,65.6,3,Jan
ORD107739,36,Clothing,146.6,4,Sep
ORD107740,22,Clothing,39.09,4,Feb
ORD107741,58,Electronics,334.65,2,Aug
ORD107742,59,Clothing,203.44,1,Mar
ORD107743,61,Sports,265.83,1,Jan
ORD107744,24,Clothing,460.96,5,Sep
ORD107745,44,Sports,18.75,5,May
ORD107746,47,Electronics,235.03,5,Oct
ORD107747,35,Clothing,489.65,1,Dec
ORD107748,59,Books,88.89,3,Nov
ORD107749,31,Electronics,148.11,5,Nov
ORD107750,48,Books,210.48,3,Sep
ORD107751,38,Sports,155.93,1,Nov
ORD107752,30,Home & Kitchen,250.54,3,Jul
ORD107753,28,Home & Kitchen,180.96,1,Sep
ORD107754,53,Clothing,318.32,1,Jul
ORD107755,22,Clothing,478.26,5,Dec
ORD107756,47,Electronics,237.05,1,Aug
ORD107757,40,Clothing,123.93,2,Sep
ORD107758,39,Home & Kitchen,79.55,1,Nov
ORD107759,65,Electronics,123.24,5,Jul
ORD107760,32,Books,236.11,4,Feb
ORD107761,22,Sports,439.54,4,Jan
ORD107762,63,Clothing,135.74,4,Jul
ORD107763,29,Sports,332.22,5,Dec
ORD107764,64,Sports,147.94,3,Jan
ORD107765,59,Sports,427.38,5,Feb
ORD107766,62,Home & Kitchen,363.29,3,Jul
ORD107767,30,Books,38.59,2,Sep
ORD107768,24,Clothing,463.58,4,Mar
ORD107769,25,Sports,257.23,2,Oct
ORD107770,34,Electronics,454.82,4,Nov
ORD107771,52,Clothing,472.73,1,Mar
ORD107772,32,Books,13.51,3,Aug
ORD107773,55,Clothing,14.48,2,Nov
ORD107774,56,Clothing,476.29,3,Feb
ORD107775,27,Electronics,74.78,4,Aug
ORD107776,31,Electronics,439.22,4,Feb
ORD107777,34,Home & Kitchen,280.85,3,Apr
ORD107778,40,Electronics,344.99,4,Jul
ORD107779,60,Books,453.12,1,Jan
ORD107780,47,Home & Kitchen,278.62,2,Dec
ORD107781,33,Home & Kitchen,115.33,2,Mar
ORD107782,35,Home & Kitchen,371.02,4,Feb
ORD107783,48,Home & Kitchen,440.41,3,Mar
ORD107784,34,Electronics,392.14,1,Jul
ORD107785,65,Sports,203.7,3,Dec
ORD107786,62,Electronics,239.93,4,Jan
ORD107787,60,Books,447.72,2,Oct
ORD107788,60,Books,269.25,3,Apr
ORD107789,34,Home & Kitchen,177.59,3,Feb
ORD107790,58,Sports,118.01,2,May
ORD107791,28,Home & Kitchen,107.92,1,May
ORD107792,54,Clothing,321.64,2,Jun
ORD107793,61,Sports,385.46,1,Nov
ORD107794,55,Home & Kitchen,12.87,1,Dec
ORD107795,46,Home & Kitchen,78.16,2,May
ORD107796,22,Books,366.02,3,Sep
ORD107797,31,Home & Kitchen,212.28,5,May
ORD107798,57,Books,296.42,3,Jun
ORD107799,50,Electronics,443.08,5,Sep
ORD107800,45,Sports,55.86,2,May
ORD107801,33,Electronics,278.9,3,Sep
ORD107802,61,Home & Kitchen,425.26,4,Mar
ORD107803,65,Electronics,113.4,4,Apr
ORD107804,56,Clothing,110.29,2,Oct
ORD107805,47,Books,494.8,5,Jun
ORD107806,27,Electronics,256.13,3,Jul
ORD107807,61,Sports,384.43,2,Nov
ORD107808,18,Electronics,213.92,2,Jul
ORD107809,55,Home & Kitchen,396.48,2,Jun
ORD107810,22,Sports,157.02,3,Aug
ORD107811,58,Sports,222.42,4,Apr
ORD107812,52,Home & Kitchen,94.83,1,May
ORD107813,49,Home & Kitchen,484.04,4,Jan
ORD107814,56,Sports,269.19,5,Jun
ORD107815,42,Books,348.35,3,Nov
ORD107816,47,Electronics,102.9,1,Sep
ORD107817,58,Electronics,218.23,4,Apr
ORD107818,34,Sports,239.71,5,Dec
ORD107819,57,Clothing,398.44,5,Dec
ORD107820,50,Clothing,86.67,4,Feb
ORD107821,64,Sports,262.82,4,Oct
ORD107822,65,Electronics,317.66,4,Jul
ORD107823,26,Books,397.52,4,Jul
ORD107824,19,Books,270.78,5,May
ORD107825,57,Clothing,382.27,3,Nov
ORD107826,25,Books,25.87,5,Jul
ORD107827,40,Electronics,147.59,1,Aug
ORD107828,39,Electronics,282.16,2,May
ORD107829,41,Electronics,190.02,1,Feb
ORD107830,60,Home & Kitchen,84.75,1,Apr
ORD107831,39,Sports,409.46,2,Apr
ORD107832,29,Books,325.31,3,May
ORD107833,27,Electronics,453.28,3,Jul
ORD107834,55,Electronics,215.46,1,Sep
ORD107835,61,Sports,244.97,3,Jul
ORD107836,30,Electronics,325.91,3,Apr
ORD107837,23,Sports,164.28,3,Jan
ORD107838,51,Sports,183.22,3,Oct
ORD107839,24,Sports,410.83,3,Mar
ORD107840,30,Electronics,243.01,1,Sep
ORD107841,39,Home & Kitchen,213.52,4,Aug
ORD107842,65,Clothing,456.9,3,Nov
ORD107843,45,Clothing,63.05,4,May
ORD107844,52,Home & Kitchen,143.0,1,Nov
ORD107845,61,Sports,467.77,5,Aug
ORD107846,45,Electronics,422.61,5,Dec
ORD107847,54,Electronics,287.13,5,Sep
ORD107848,52,Clothing,178.57,3,Feb
ORD107849,29,Books,59.02,2,Jun
ORD107850,38,Books,201.07,2,Apr
ORD107851,44,Clothing,220.59,3,Jan
ORD107852,23,Books,140.39,2,Jan
ORD107853,39,Home & Kitchen,466.79,5,Nov
ORD107854,65,Books,376.21,4,Feb
ORD107855,58,Books,363.28,3,Dec
ORD107856,58,Electronics,498.8,1,Feb
ORD107857,22,Home & Kitchen,470.56,4,Apr
ORD107858,64,Home & Kitchen,134.57,3,Jun
ORD107859,37,Electronics,278.56,4,Sep
ORD107860,49,Home & Kitchen,176.74,5,Apr
ORD107861,20,Books,434.05,1,Oct
ORD107862,50,Books,119.83,2,Apr
ORD107863,56,Clothing,134.88,2,Oct
ORD107864,28,Clothing,492.89,5,Oct
ORD107865,28,Clothing,225.34,5,Nov
ORD107866,25,Electronics,191.38,5,Mar
ORD107867,24,Electronics,10.98,3,Apr
ORD107868,25,Clothing,211.51,1,Aug
ORD107869,39,Clothing,318.01,3,Oct
ORD107870,41,Home & Kitchen,389.32,1,May
ORD107871,34,Electronics,113.19,2,Mar
ORD107872,40,Sports,339.92,3,Nov
ORD107873,42,Sports,203.55,3,May
ORD107874,54,Sports,223.71,5,Sep
ORD107875,36,Home & Kitchen,466.63,1,Apr
ORD107876,38,Clothing,441.45,1,Jan
ORD107877,44,Books,472.97,1,Feb
ORD107878,49,Clothing,331.49,3,Nov
ORD107879,21,Books,68.41,4,Dec
ORD107880,42,Sports,236.27,2,Dec
ORD107881,40,Books,233.02,1,Sep
ORD107882,43,Electronics,316.21,3,Aug
ORD107883,43,Home & Kitchen,82.74,3,Jan
ORD107884,35,Books,423.52,2,Oct
ORD107885,59,Books,192.82,5,May
ORD107886,50,Home & Kitchen,486.77,5,Jul
ORD107887,61,Electronics,128.64,5,Sep
ORD107888,63,Clothing,481.95,4,Jul
ORD107889,61,Home & Kitchen,295.27,1,Feb
ORD107890,61,Books,376.72,3,Jun
ORD107891,26,Books,499.55,2,Jul
ORD107892,45,Clothing,77.9,2,Oct
ORD107893,53,Clothing,322.0,2,Dec
ORD107894,35,Clothing,196.02,4,Jun
ORD107895,61,Electronics,180.16,1,Dec
ORD107896,20,Home & Kitchen,238.26,5,Dec
ORD107897,35,Sports,65.29,2,Nov
ORD107898,52,Clothing,289.62,4,Sep
ORD107899,21,Books,68.99,3,Jan
ORD107900,20,Electronics,341.84,2,Jun
ORD107901,53,Home & Kitchen,380.99,4,Feb
ORD107902,35,Home & Kitchen,180.43,2,Nov
ORD107903,28,Books,301.32,3,Aug
ORD107904,55,Home & Kitchen,389.9,4,Sep
ORD107905,61,Home & Kitchen,476.56,4,Feb
ORD107906,43,Books,327.44,1,May
ORD107907,29,Sports,235.89,3,Mar
ORD107908,27,Sports,20.25,2,Dec
ORD107909,40,Books,361.36,5,Feb
ORD107910,24,Sports,310.29,1,Aug
ORD107911,49,Sports,259.56,2,Mar
ORD107912,22,Electronics,388.89,2,Jul
ORD107913,61,Home & Kitchen,343.09,2,May
ORD107914,63,Electronics,465.71,3,Jun
ORD107915,42,Clothing,163.42,2,Apr
ORD107916,55,Clothing,218.9,1,Jul
ORD107917,22,Books,254.72,2,Sep
ORD107918,50,Electronics,409.66,2,Nov
ORD107919,51,Sports,476.32,4,Jan
ORD107920,26,Clothing,221.37,5,Nov
ORD107921,64,Home & Kitchen,349.14,3,Apr
ORD107922,43,Home & Kitchen,343.96,5,Mar
ORD107923,29,Books,409.44,2,Mar
ORD107924,64,Home & Kitchen,243.65,3,Jul
ORD107925,20,Home & Kitchen,82.61,2,May
ORD107926,23,Home & Kitchen,291.01,4,Dec
ORD107927,65,Electronics,442.5,5,Dec
ORD107928,29,Electronics,75.76,4,Sep
ORD107929,31,Home & Kitchen,250.73,5,Mar
ORD107930,48,Clothing,290.72,1,Jul
ORD107931,58,Books,116.01,5,Sep
ORD107932,51,Books,378.11,3,Jul
ORD107933,34,Books,257.01,2,Apr
ORD107934,53,Books,429.83,2,Dec
ORD107935,30,Clothing,183.47,5,Dec
ORD107936,34,Clothing,122.69,1,Jun
ORD107937,30,Electronics,66.46,3,Apr
ORD107938,63,Sports,393.7,1,Oct
ORD107939,19,Clothing,319.83,5,May
ORD107940,26,Electronics,26.98,1,Mar
ORD107941,40,Sports,240.2,1,Mar
ORD107942,53,Home & Kitchen,467.92,3,Jan
ORD107943,38,Clothing,103.61,5,Jun
ORD107944,59,Home & Kitchen,81.5,2,Mar
ORD107945,39,Books,61.9,5,Nov
ORD107946,21,Sports,249.5,5,Mar
ORD107947,42,Electronics,413.32,3,Sep
ORD107948,50,Electronics,127.14,5,Oct
ORD107949,28,Home & Kitchen,62.3,5,Oct
ORD107950,56,Electronics,492.39,2,Feb
ORD107951,28,Clothing,350.02,4,Mar
ORD107952,19,Electronics,351.71,3,Oct
ORD107953,18,Sports,293.24,5,Apr
ORD107954,36,Books,239.73,4,Apr
ORD107955,35,Electronics,498.5,3,Sep
ORD107956,31,Clothing,163.49,2,Feb
ORD107957,23,Books,128.37,4,Feb
ORD107958,45,Electronics,264.41,2,Dec
ORD107959,59,Electronics,80.32,5,Jan
ORD107960,21,Sports,21.4,1,Feb
ORD107961,44,Electronics,301.63,5,Apr
ORD107962,46,Home & Kitchen,275.87,2,Jan
ORD107963,51,Clothing,149.71,2,Nov
ORD107964,57,Sports,334.67,1,Oct
ORD107965,20,Clothing,462.2,1,Feb
ORD107966,27,Books,120.59,5,Jun
ORD107967,28,Home & Kitchen,385.42,3,Nov
ORD107968,45,Electronics,126.75,5,Feb
ORD107969,20,Home & Kitchen,237.31,1,Feb
ORD107970,20,Sports,144.28,2,Feb
ORD107971,54,Sports,300.02,5,Nov
ORD107972,38,Electronics,198.07,4,Aug
ORD107973,26,Books,376.92,5,Nov
ORD107974,44,Books,335.89,4,Jan
ORD107975,43,Sports,121.9,4,Dec
ORD107976,19,Electronics,191.31,4,Dec
ORD107977,50,Electronics,143.25,3,Oct
ORD107978,37,Books,314.07,1,Oct
ORD107979,43,Sports,122.93,1,Jan
ORD107980,65,Electronics,405.34,4,Oct
ORD107981,24,Electronics,222.99,5,Sep
ORD107982,52,Clothing,136.79,3,Jan
ORD107983,61,Sports,465.26,5,Mar
ORD107984,64,Clothing,473.61,3,Apr
ORD107985,19,Clothing,49.46,2,Aug
ORD107986,65,Clothing,350.41,1,Nov
ORD107987,41,Home & Kitchen,364.48,3,Jan
ORD107988,20,Clothing,456.52,3,Oct
ORD107989,63,Electronics,409.03,5,Oct
ORD107990,22,Books,67.9,2,May
ORD107991,46,Home & Kitchen,208.19,2,Feb
ORD107992,21,Home & Kitchen,252.1,2,Sep
ORD107993,63,Electronics,433.87,4,Aug
ORD107994,19,Electronics,191.04,1,Sep
ORD107995,26,Home & Kitchen,358.72,3,Jun
ORD107996,58,Home & Kitchen,425.35,4,Mar
ORD107997,52,Clothing,313.44,4,Jun
ORD107998,20,Electronics,388.55,2,Apr
ORD107999,18,Sports,281.21,2,Oct
ORD108000,58,Home & Kitchen,490.87,4,Jun
ORD108001,47,Home & Kitchen,133.96,4,Nov
ORD108002,46,Books,458.1,4,May
ORD108003,45,Books,106.6,4,Feb
ORD108004,64,Electronics,26.02,3,Apr
ORD108005,55,Sports,470.45,2,Oct
ORD108006,30,Home & Kitchen,30.31,3,Oct
ORD108007,64,Home & Kitchen,161.44,1,Jan
ORD108008,22,Clothing,323.39,5,Nov
ORD108009,37,Electronics,395.31,4,Mar
ORD108010,58,Sports,55.39,3,Nov
ORD108011,28,Books,443.15,4,Apr
ORD108012,18,Books,103.35,1,Feb
ORD108013,30,Home & Kitchen,187.59,2,Oct
ORD108014,23,Electronics,401.86,4,Sep
ORD108015,60,Books,349.49,5,May
ORD108016,58,Home & Kitchen,326.91,1,Feb
ORD108017,55,Home & Kitchen,366.07,3,Jun
ORD108018,48,Books,23.47,4,Dec
